page,chunk,chunk_char_count,chunk_words_count,chunk_token_count,embedding
-3,"General Information Document for Investing in Public Issues 1  GENERAL INFORMATION DOCUMENT FOR INVESTING IN PUBLIC OFFERS This General Information Document highlights certain key rules, processes and procedures applicable to the public Offer in accordance with the provisions of the Companies Act, 2013 the Securities Contracts (Regulation) Act, 1956 (“SCRA”), the Securities Contracts (Regulation) Rules, 1957 (“SCRR”), the Securities and Exchange Board of India (Offer of Capital and Disclosure Requirements) Regulations, 2018, as amended (“SEBI ICDR  Regulations”). Bidders/Applicants should not construe the contents of this General Information Document as legal advice and should consult their own legal counsel and other advisors in relation to the legal matters concerning the Offer. For taking an investment decision, the Bidders/Applicants should rely on their own examination of the Issuer and the Offer, and should carefully read the Red Herring Prospectus/ Prospectus before investing in the Offer. The General Information Document has been updated to reflect various enactments and regulations, to the extent applicable to a public issue, as on the date of the Red Herring Prospectus.  SEBI through its circular no.",1229,181,307.25,"[ 2.65703984e-02 -7.45179430e-02  1.83747411e-02 -4.78928797e-02
 -2.24955417e-02 -3.01454100e-03  2.97186133e-02  4.98752631e-02
 -1.38537493e-02 -4.09953436e-03 -1.00268284e-02 -3.14608850e-02
  2.49414463e-02  6.11689799e-02  1.36493305e-02 -7.99762830e-03
  6.02798648e-02 -2.23215520e-02  1.74405947e-02  2.04461515e-02
  1.26906205e-02 -1.14626018e-03 -1.76639855e-02 -3.92556842e-03
 -7.45190633e-03 -2.88162921e-02  1.05329417e-02  6.02023247e-05
 -1.52355656e-02 -1.03709333e-01 -7.76907103e-03 -1.27341887e-02
  6.10898472e-02 -4.71983738e-02  2.08490769e-06 -4.59356830e-02
 -1.19378539e-02  2.29199380e-02  1.95497572e-02  3.09618227e-02
 -9.95081104e-03 -2.66454294e-02  2.94739418e-02  1.79986078e-02
 -3.70601043e-02  2.48314310e-02  3.56546678e-02  9.78542194e-02
  2.48132683e-02  7.37729147e-02 -1.49040176e-02 -2.62959059e-02
  4.12161648e-03 -5.43697737e-02 -1.35219349e-02 -7.49186650e-02
 -1.88782439e-02 -5.45578264e-03  7.85064604e-03  7.31417462e-02
 -2.17010677e-02  3.09050269e-02 -1.93822756e-02 -9.92860366e-03
  3.25653218e-02 -3.08591276e-02  3.09715867e-02 -4.13012877e-02
 -2.15059798e-02  2.36300845e-02  1.34052813e-01  3.90039720e-02
  3.08835991e-02  1.82238594e-03 -3.16041484e-02 -1.06509971e-02
 -2.47548276e-04  5.19332923e-02 -4.29842658e-02  4.74112667e-02
  9.02374089e-02  1.57515761e-02 -2.62605846e-02 -4.98033203e-02
  2.24580560e-02  2.73333378e-02 -1.79470778e-02 -1.02147581e-02
  1.71119217e-02 -5.43963052e-02  1.22407302e-02 -4.76322919e-02
 -1.45967435e-02 -1.55359786e-02  5.10741025e-02  1.79711096e-02
 -4.03707800e-03 -3.51470001e-02  6.57628328e-02 -5.63404150e-02
 -2.45820526e-02  6.53005391e-03  2.85459720e-02  4.53708172e-02
  2.46998277e-02  3.14012505e-02 -2.97920350e-02  2.27641463e-02
  2.69217175e-02 -6.87677134e-03  2.95275319e-02  1.47753488e-02
 -3.27910520e-02  9.61773619e-02 -3.14558223e-02 -4.52716015e-02
 -5.64722344e-02  2.94006877e-02 -9.16987844e-03  2.97007691e-02
  8.01840350e-02 -2.74103507e-02 -7.73695856e-03 -7.26216584e-02
 -2.32958458e-02 -7.62126818e-02 -5.53221218e-02 -6.67792978e-03
  1.72634199e-02  2.40623020e-03 -2.14630812e-02  4.61613201e-03
  4.28196900e-02 -9.77454148e-03 -3.62032279e-02 -2.59604026e-02
  3.69361974e-02  2.02578492e-02 -3.69671732e-02  7.70505005e-03
  5.43609122e-03  5.06189046e-03 -3.23847495e-02  4.95562181e-02
  5.31596038e-03 -5.85403107e-02 -1.56825185e-02 -2.33714227e-02
 -7.60313729e-03  4.89651039e-03 -2.79114163e-03 -1.71600617e-02
 -2.96416767e-02 -1.71558317e-02  2.84397416e-03  4.36097905e-02
  8.46382231e-02 -2.53885007e-03 -6.93585873e-02 -2.39030160e-02
  1.72948763e-02 -9.70319659e-03  1.51048684e-02  9.75321233e-03
 -7.78732402e-03  1.46507090e-02  1.20559424e-01  2.73473822e-02
  7.21359393e-03 -4.00955603e-02  1.24486780e-03  5.01165958e-03
  1.67102646e-03 -2.23239027e-02  2.86052786e-02  5.80689348e-02
  5.38406484e-02  1.15777850e-02 -2.97143422e-02  6.97659180e-02
 -2.18616314e-02 -7.94510171e-02  3.09861097e-02  2.38578655e-02
  6.41917717e-03  2.64045764e-02 -3.38605652e-03 -1.84239310e-04
 -5.25740627e-03 -2.34864354e-02 -4.21551988e-02 -8.40024557e-03
 -6.45246729e-02 -3.40978336e-03 -1.25163067e-02  3.15367728e-02
 -4.31596953e-03  2.97699533e-02  1.96351372e-02  5.64928241e-02
 -3.75494733e-02  2.24816259e-02  5.64645864e-02 -2.35022604e-02
 -2.00198684e-02 -6.80808816e-03  5.01379929e-03 -1.89731512e-02
 -1.88850258e-02  5.42564616e-02  6.59807026e-02 -2.39627808e-03
  2.63181422e-03  2.90627289e-03  4.39236686e-03 -1.15945088e-02
  1.29283508e-02 -4.21795249e-03 -4.01671603e-02  1.74591057e-02
 -1.82569325e-02  1.45482207e-02  3.41249220e-02  2.94744968e-02
  6.78484887e-02 -2.81210896e-02 -2.69962032e-03 -2.01483835e-02
  3.89181189e-02  1.36462897e-02  3.90464067e-02 -3.69358845e-02
 -3.06716212e-03  7.24409744e-02 -9.92463063e-03 -5.50025096e-03
  8.97005573e-03  8.42221826e-02 -1.79610532e-02 -1.95691995e-02
  1.52698217e-03 -4.17194143e-02 -1.38536766e-02  2.61809193e-02
 -5.09634390e-02  2.48028561e-02  1.96534600e-02 -4.08881716e-02
 -7.50602335e-02  1.19774584e-02  4.74143587e-03  2.54879817e-02
 -1.86876263e-02  3.22153512e-03 -4.65976596e-02  2.44490653e-02
 -4.40424904e-02  6.35994822e-02 -9.60959867e-02  6.95088208e-02
 -8.20291508e-03 -5.00610061e-02 -4.50260035e-04 -5.02971513e-03
  2.14034156e-03 -1.31925661e-02  2.18714252e-02 -7.41558075e-02
 -4.11599055e-02 -3.97712924e-03  1.90180447e-03  1.14671113e-02
  2.30667088e-03 -1.89589709e-02 -6.81770826e-03 -1.94469951e-02
 -1.52013218e-02 -9.13771894e-03 -1.19940480e-02  4.56652716e-02
  2.76492406e-02 -1.54220813e-03 -6.54102629e-03 -1.08874450e-02
  1.56865623e-02 -4.33050208e-02  4.67856750e-02 -3.16918492e-02
 -3.74645814e-02  6.98267817e-02 -8.39339755e-03  9.18374979e-04
 -1.46786859e-02  1.64076462e-02 -8.90426338e-03  9.94993560e-03
 -6.10662699e-02 -1.84082880e-03  3.52922752e-02  4.71820943e-02
 -8.08721706e-02  1.67314839e-02 -5.30360304e-02 -3.14718261e-02
  2.07072031e-03  3.49729545e-02  1.42275719e-02  5.04284613e-02
  5.78822829e-02  6.21273275e-03 -3.74572352e-02  2.00771843e-03
 -4.28743213e-02 -2.89025083e-02 -2.98004551e-03 -1.36624621e-02
 -3.14973816e-02 -1.30216544e-02 -2.10345034e-02  9.95367393e-02
  1.37417316e-02 -5.06410450e-02  3.55883245e-03 -2.83836424e-02
 -5.51820211e-02 -5.33005297e-02 -4.86826897e-02 -2.75584087e-02
 -1.98951699e-02 -9.48719382e-02  1.52127678e-02 -3.04350094e-03
 -1.15663167e-02 -2.30855425e-04 -1.30278384e-02  2.49077976e-02
 -1.28856441e-03 -1.93149096e-03  5.47629129e-03  2.89800763e-02
 -4.84356433e-02  1.32504655e-02  3.30494111e-03 -7.44945332e-02
  5.82986847e-02 -2.52481010e-02 -1.15700467e-02  2.76972679e-03
  1.01357736e-02  4.63277772e-02 -5.13101928e-02 -1.49187502e-02
  3.12433043e-03  4.38016467e-03  3.20222601e-02 -4.90433760e-02
  3.72536965e-02 -5.10071553e-02  2.45233569e-02  3.05225421e-02
 -1.02187879e-02 -5.10398904e-03 -2.02393252e-02  3.59993894e-03
  1.84545368e-02  4.67438425e-04 -1.08028976e-02  2.87703536e-02
  1.16917109e-02  1.98718198e-02 -6.91210628e-02 -1.79039920e-03
  1.39600821e-02  2.51916237e-02 -7.86257628e-03  1.19482763e-02
 -1.63617656e-02  1.67406071e-02 -2.63725724e-02 -3.48273404e-02
 -8.92034222e-05 -6.12780601e-02  9.90923867e-02 -1.29540414e-02
 -6.53938856e-04 -1.72784217e-02 -2.13138796e-02 -6.56467825e-02
 -2.40059085e-02  4.71729971e-02 -2.45130789e-02 -1.23180239e-03
 -4.22748439e-02  9.10379982e-04 -3.72315547e-03  2.53703706e-02
  1.35117210e-02 -3.67205474e-03 -2.58492343e-02 -3.74712888e-03
 -8.79998039e-03 -6.12641610e-02  2.86937375e-02 -3.52610387e-02
 -1.29844149e-04 -1.28278760e-02  2.05236021e-02 -3.27838808e-02
 -3.67384106e-02  3.31736766e-02 -5.74488798e-03 -8.31024423e-02
 -4.28942740e-02 -2.07376517e-02  4.85194400e-02 -5.59396483e-02
 -3.45131755e-02  1.26652522e-02  1.60419606e-02  8.20447784e-03
  1.09204203e-02  3.08667794e-02  5.71082300e-03  1.14901923e-04
 -5.90060875e-02  2.38730758e-02  2.29402650e-02  4.59311865e-02
  2.72921138e-02  1.50196077e-02  1.19089792e-02  4.19912338e-02
 -6.28921390e-02  7.10444301e-02 -3.93400900e-02  7.01008365e-02
 -3.47216502e-02 -1.02221351e-02 -1.56519338e-02 -2.39309985e-02
 -4.84788194e-02 -1.37204695e-02  5.11556864e-02  6.28561527e-02
  3.94947641e-02  4.46436219e-02 -1.43128028e-02  7.19026476e-02
 -7.64348544e-03 -1.99882705e-02 -5.64891025e-02 -9.50837955e-02
 -8.86025652e-03  1.72161218e-02  3.33082713e-02 -4.90243733e-02
 -6.10022023e-02  3.68978418e-02 -1.18193903e-03  6.10842789e-03
  2.09460426e-02  3.45413610e-02 -5.76305054e-02 -1.92228016e-02
  6.81043863e-02  5.84692881e-02 -4.84725274e-02  8.57198052e-03
 -1.66880134e-02 -8.08478240e-03  1.16123781e-02  2.00067312e-02
 -2.39741877e-02  5.65069634e-03  2.23908573e-03 -3.50791998e-02
 -5.24306893e-02  5.06343395e-02  3.04667484e-02  3.42519842e-02
  1.71418348e-03 -1.84433814e-02  4.82975952e-02 -1.82747226e-02
 -2.13618893e-02  1.58920418e-02  5.21953404e-02  4.49995510e-02
 -1.72618832e-02 -2.40152460e-02  7.11771473e-02 -6.99874386e-02
 -1.59020945e-02  6.09953366e-02 -3.00617535e-02  1.77267902e-02
 -2.30053887e-02  2.31535155e-02  3.02120373e-02  4.55822051e-03
  1.19388513e-02  2.24674270e-02  1.80886798e-02  1.23390779e-02
 -1.91444473e-04 -2.37844158e-02  5.47587126e-03 -2.04000529e-02
 -1.31680015e-02 -3.47275399e-02  6.13994375e-02  3.01915817e-02
  6.37496784e-02 -4.17101830e-02  3.96707505e-02  7.37136900e-02
 -7.00996593e-02  3.09805125e-02  1.96027607e-02 -4.17829305e-02
  4.41560224e-02 -1.94016974e-02  4.57100384e-02  1.12523111e-02
 -4.97480370e-02  4.40542549e-02  1.98908355e-02 -2.05581244e-02
  1.43593913e-02  4.01606075e-02  3.34757119e-02 -4.38943245e-02
 -7.49163553e-02  3.57470252e-02 -3.28012160e-04 -2.12408528e-02
 -4.50591780e-02  2.11917721e-02  1.48815187e-02 -7.81646091e-03
 -3.29085104e-02 -2.94419061e-02 -1.91667899e-02 -5.79698160e-02
  9.56055615e-03  2.55742092e-02  2.29021106e-02  9.44399927e-03
  2.10033879e-02 -6.75258646e-03  5.36914691e-02 -4.77867536e-02
 -4.25230302e-02 -1.91454701e-02 -5.21391518e-02 -6.21444705e-33
 -3.84250134e-02 -6.11119671e-03  2.34498736e-02  4.20653932e-02
  3.52627635e-02 -2.47257538e-02 -2.21049916e-02 -5.91444634e-02
 -1.14854816e-02  1.33414064e-02  2.13804971e-02  2.90988665e-02
  3.18767354e-02  8.41285009e-03  2.14762706e-02 -2.99643669e-02
 -4.42775758e-03  1.39470501e-02 -4.44587171e-02 -8.20327252e-02
 -1.83578487e-02  7.83152180e-04  6.63361400e-02  2.90563013e-02
  3.84906344e-02 -1.19276345e-02 -4.85477075e-02 -3.06321904e-02
  3.24269682e-02  1.72248371e-02  3.24824676e-02 -6.24195673e-02
  4.09876667e-02 -3.16560268e-02  3.01107634e-02  7.25841671e-02
 -4.39090934e-03 -1.41110541e-02 -3.11537199e-02  1.50729613e-02
 -1.59202702e-02 -2.07724348e-02  3.99393542e-03 -1.32151721e-02
 -2.18533985e-02 -2.07689404e-02  3.51796509e-03  5.38299792e-02
 -3.10769028e-05 -2.46129185e-02 -6.47662804e-02 -7.87257869e-03
  4.69788387e-02  9.78707746e-02  6.35969266e-02  1.15258861e-02
  3.29467952e-02  8.31762236e-03  1.22540854e-02 -1.13005228e-02
 -1.63004249e-02  2.72919200e-02 -4.02410999e-02 -8.41734000e-03
  1.72369294e-02 -1.84459407e-02 -1.03864662e-01  2.09161770e-02
  3.00131328e-02  6.75420184e-03 -2.46726628e-02  2.48843823e-02
 -1.07498780e-01 -1.07132783e-02 -5.80880558e-04 -4.12375592e-02
 -2.22706539e-03  3.62671800e-02 -1.59300976e-02  4.78672795e-02
 -2.45832875e-02 -2.25327481e-02  6.11982541e-03 -2.60508470e-02
  2.59716809e-02 -9.06618126e-03 -1.40914693e-02 -4.34574811e-03
  4.70632240e-02 -1.14620123e-02  1.57171935e-02  5.04155569e-02
 -3.22322994e-02  3.74397598e-02 -4.09172699e-02 -1.56258140e-02
  8.23652595e-02  3.29092368e-02 -8.42916500e-03 -5.10917837e-03
  3.77616361e-02 -3.28892842e-02  7.38313943e-02  8.43552686e-03
  2.53972895e-02 -3.16732302e-02 -3.25765721e-02 -8.50503892e-03
 -1.33747077e-02  3.84034659e-03  1.70297548e-02 -2.11801268e-02
  4.72831205e-02 -4.17430438e-02 -5.62750585e-02 -1.77881811e-02
  7.42738135e-03  2.26127952e-02  1.95294172e-02  5.39635262e-03
  2.27624048e-02 -3.26616503e-02  1.83440540e-02  3.84097733e-03
  2.68945545e-02  3.23703862e-03  5.45698963e-02 -3.67698423e-03
  6.60306439e-02  4.61997427e-02  2.11190991e-02  6.09029308e-02
  2.79306192e-07  1.08239800e-02  4.39035967e-02  1.92806809e-04
  7.39177084e-03 -5.61138382e-03  2.13325140e-03 -1.72093771e-02
  5.26375063e-02  1.17756976e-02 -2.34703589e-02  4.70795892e-02
 -1.10020600e-02 -2.64584534e-02  1.28672551e-02 -6.19647577e-02
 -6.98349625e-02  1.71207432e-02  1.78216994e-02 -4.35054637e-02
 -3.89621779e-03 -8.11624229e-02 -5.98374605e-02  2.17143483e-02
  6.21826062e-03 -1.21784806e-02 -9.38167388e-04  3.91385555e-02
 -8.94054621e-02 -1.56526733e-02  2.48940717e-02  3.61512303e-02
 -6.24170876e-04  2.73519326e-02 -7.55105121e-03 -6.90721860e-03
 -2.45846044e-02  2.47639082e-02  3.69847827e-02  2.28999052e-02
  1.30886771e-02 -4.43410352e-02 -5.81505522e-02 -2.63277385e-02
 -4.79812250e-02  4.54595461e-02  3.80112343e-02 -2.61962786e-02
 -4.64063473e-02 -3.30002271e-02 -1.78138129e-02  1.05519388e-02
  5.52365463e-03  3.47173288e-02 -3.35589200e-02  7.55991507e-03
 -4.79031466e-02  5.49924411e-02 -6.09705364e-03  4.98463027e-03
  7.88481254e-03  8.94789398e-03  3.28581668e-02  2.96367821e-03
  2.51528919e-02  5.77932447e-02 -5.80136627e-02  1.28693888e-02
  2.65946184e-34  2.31212396e-02 -9.34624597e-02 -3.68928276e-02
  1.97493769e-02  3.93770188e-02 -7.64779281e-03 -2.19844468e-02
 -3.41903307e-02 -3.03353998e-03 -5.12092710e-02 -1.43843610e-03]"
